Place,Competitor,DOB,Nationality,Score,Date,ResultScore,City
2572,Sjur MOLSTAD,11 Jan 1983,NOR,839, 03 MAR 2024,826, Tokyo
2573,Kevin CECCHINEL,1995,FRA,839, 15 APR 2023,828, 5K
2573,Kevin CECCHINEL,1995,FRA,839, 26 MAR 2023,788, Houilles
2573,Kevin CECCHINEL,1995,FRA,839, 05 MAR 2023,821, Paris
2574,Thomas IARIA,1987,FRA,839, 24 SEP 2023,847, Berlin
2575,Glenn VANOBOST,1987,BEL,838, 24 SEP 2023,888, Berlin
2575,Glenn VANOBOST,1987,BEL,838, 05 MAR 2023,811, Tokyo
2576,Minghua WANG,08 Oct 1984,CHN,838, 17 DEC 2023,785, Danzhou
2576,Minghua WANG,08 Oct 1984,CHN,838, 03 DEC 2023,B, Nanning
2576,Minghua WANG,08 Oct 1984,CHN,838, 19 NOV 2023,E, Tengchong
2576,Minghua WANG,08 Oct 1984,CHN,838, 29 OCT 2023,887, Chengdu
2576,Minghua WANG,08 Oct 1984,CHN,838, 11 JUN 2023,790, Lanzhou
2576,Minghua WANG,08 Oct 1984,CHN,838, 26 MAR 2023,834, Guilin
2577,Jordan MADDOCKS,07 May 1986,USA,838, 03 DEC 2023,792, Sacramento
2577,Jordan MADDOCKS,07 May 1986,USA,838, 17 JUN 2023,884, Duluth
2577,Jordan MADDOCKS,07 May 1986,USA,838, 05 MAR 2023,826, Tokyo
2578,Enrique BERNAL,,ESP,838, 19 FEB 2023,857, Sevilla
2579,Charlie GARDNER,,USA,838, 08 OCT 2023,875, Chicago
2580,Clément BOURJAILLAT,2000,FRA,838, 22 OCT 2023,803, Rennes
2581,Xavier SALVADOR,,USA,838, 08 OCT 2023,869, Chicago
2581,Xavier SALVADOR,,USA,838, 17 APR 2023,808, Boston
2581,Xavier SALVADOR,,USA,838, 02 APR 2023,810, Boston
2581,Carlos VILLAGOMEZ,08 Feb 1997,USA,838, 03 DEC 2023,869, Sacramento
2581,Carlos VILLAGOMEZ,08 Feb 1997,USA,838, 17 APR 2023,808, Boston
2583,Nolan MCKENNA,,USA,838, 08 OCT 2023,813, Chicago
2583,Nolan MCKENNA,,USA,838, 17 JUN 2023,863, Duluth
2584,Carlo NENAST,1988,GER,838, 03 DEC 2023,862, Valencia
2584,Carlo NENAST,1988,GER,838, 10 SEP 2023,773, Bad Liebenzell
2585,Stian EILERTSEN,17 Nov 1986,NOR,838, 03 SEP 2023,817, Drammen
2585,Stian EILERTSEN,17 Nov 1986,NOR,838, 14 MAY 2023,860, København
2585,Stian EILERTSEN,17 Nov 1986,NOR,838, 19 FEB 2023,763, Barcelona
2586,Adam QUINN,14 May 1989,USA,838, 17 JUN 2023,858, Duluth
2587,Sylvestro SACK,,NED,838, 15 OCT 2023,857, Amsterdam
2587,Sylvestro SACK,,NED,838, 16 APR 2023,819, Rotterdam
2588,Kevin MULLER,,BEL,838, 10 MAR 2024,854, Barcelona
2588,Kevin MULLER,,BEL,838, 11 FEB 2024,823, Barcelona
2589,Patrick SPETTEL,1989,AUT,838, 23 APR 2023,823, Zürich
2590,Herbert KOPP,,AUT,838, 08 OCT 2023,843, Chicago
2590,Carl JONES,,GBR,838, 24 SEP 2023,843, Berlin
2592,Aidan MC SWINEY,,IRL,838, 03 DEC 2023,795, Valencia
2592,Aidan MC SWINEY,,IRL,838, 29 OCT 2023,787, Frankfurt
2592,Aidan MC SWINEY,,IRL,838, 24 SEP 2023,824, Remich
2592,Aidan MC SWINEY,,IRL,838, 02 APR 2023,779, Berlin
2593,Hunter JUTRAS,,USA,837, 15 APR 2024,777, Boston
2593,Hunter JUTRAS,,USA,837, 14 JAN 2024,897, Houston
2594,Chad KING,,USA,837, 03 DEC 2023,873, Valencia
2595,Hua-Fan HUANG,24 Oct 2001,TPE,837, 17 DEC 2023,871, Taipei City
2595,Hua-Fan HUANG,24 Oct 2001,TPE,837, 26 SEP 2023,799, Banqiao Stadium
2595,Hua-Fan HUANG,24 Oct 2001,TPE,837, 32:09.04 ,781, Banqiao Stadium
2595,Hua-Fan HUANG,24 Oct 2001,TPE,837, 32:25.30 ,760, Banqiao Stadium
2596,Samuel MORF,04 Mar 1980,SUI,837, 21 APR 2024,866, Zürich
2596,Samuel MORF,04 Mar 1980,SUI,837, 17 MAR 2024,808, Oberriet
2596,Adam SCHROEDER,17 Oct 1983,USA,837, 08 OCT 2023,866, Chicago
2598,Pål JOHNSEN,,NOR,837, 24 SEP 2023,856, Berlin
2598,Pål JOHNSEN,,NOR,837, 16 APR 2023,819, Rotterdam
2599,Andrew LAWRENCE,,GBR,837, 24 SEP 2023,820, Berlin
2600,Sam HARDY,,USA,837, 17 APR 2023,825, Boston
2601,Jostein ROGSTAD,,NOR,837, 16 SEP 2023,814, Oslo
2601,Jostein ROGSTAD,,NOR,837, 03 SEP 2023,848, Drammen
2601,Jostein ROGSTAD,,NOR,837, 06 JUL 2023,834, Friidrettsstadion
2602,Toshihiko IWASAKI,30 Nov 1977,JPN,837, 19 NOV 2023,831, Kobe
2603,Rongjian LAN,21 Oct 1998,CHN,836, 31 DEC 2023,898, Kunming
2603,Rongjian LAN,21 Oct 1998,CHN,836, 19 NOV 2023,E, Hefei
2603,Rongjian LAN,21 Oct 1998,CHN,836, 16 JUL 2023,B, Liupanshui
2604,Raul MILLAN,,ESP,836, 15 JAN 2023,762, Valencia
2605,Arturo QUIJADA,15 Jul 1986,ESP,836, 03 DEC 2023,875, Valencia
2605,Arturo QUIJADA,15 Jul 1986,ESP,836, 04 JUN 2023,798, Albacete
2605,Arturo QUIJADA,15 Jul 1986,ESP,836, 11 MAR 2023,804, Laredo
2605,Arturo QUIJADA,15 Jul 1986,ESP,836, 19 FEB 2023,850, Barcelona
2605,Jonas MÜLLER,1994,GER,836, 01 OCT 2023,772, Riga
2605,Jonas MÜLLER,1994,GER,836, 19 AUG 2023,796, Helsinki
2605,Jonas MÜLLER,1994,GER,836, 19 FEB 2023,783, Barcelona
2607,Nicolas NAVET,17 Nov 1989,BEL,836, 02 APR 2023,757, Paris
2608,Tetsuya FUKAZAWA,20 Apr 1994,JPN,836, 25 FEB 2024,806, Osaka
2608,Tetsuya FUKAZAWA,20 Apr 1994,JPN,836, 28 JAN 2024,867, Osaka
2609,Christian MALMSTRÖM,,SWE,836, 14 MAY 2023,806, København
2610,Jannik TILLAR,,GER,836, 24 SEP 2023,792, Berlin
2611,Yuto TOMOI,19 Apr 1989,JPN,836, 24 SEP 2023,817, Berlin
2612,Florian FAROUX,1993,FRA,836, 29 OCT 2023,847, Frankfurt
2612,Florian FAROUX,1993,FRA,836, 14 MAY 2023,F, Lens
2612,Florian FAROUX,1993,FRA,836, 26 MAR 2023,759, Houilles
2613,Tom VAN ONGEVAL,25 May 1972,BEL,836, 08 OCT 2023,830, Chicago
2614,Takuya UESUGI,20 Aug 1992,JPN,836, 03 MAR 2024,829, Tokyo
2614,Takuya UESUGI,20 Aug 1992,JPN,836, 04 FEB 2024,843, Oita
2615,Thierry INI,1976,ITA,836, 26 NOV 2023,793, Firenze
2615,Thierry INI,1976,ITA,836, 15 OCT 2023,773, Amsterdam
2615,Thierry INI,1976,ITA,836, 08 JAN 2023,730, Nice
2615,Daniel PETERSON,,USA,836, 08 OCT 2023,832, Chicago
2615,Daniel PETERSON,,USA,836, 17 JUN 2023,840, Duluth
2617,Natsuki FUKUSHIMA,11 Jun 1997,JPN,835, 03 DEC 2023,762, Fukuoka
2617,Natsuki FUKUSHIMA,11 Jun 1997,JPN,835, 29 JAN 2023,845, Osaka Half Marathon Course
2618,Blaž OREŠNIK,1990,SLO,835, 20 MAY 2023,756, Radenci - Slovenian Half Marathon Ch.
2618,Blaž OREŠNIK,1990,SLO,835, 16 APR 2023,905, Rotterdam
2619,Matthew COLLINS,20 May 1986,IRL,835, 03 DEC 2023,889, Valencia
2620,Moisés ARRIBAS,,ESP,835, 03 DEC 2023,888, Valencia
2621,JIMMY FORT,1982,FRA,835, 03 DEC 2023,885, Valencia
2621,JIMMY FORT,1982,FRA,835, 08 JAN 2023,755, Nice
2622,Jose Luis ARENAS,01 Aug 1975,ESP,835, 03 DEC 2023,883, Valencia
2622,Jose Luis ARENAS,01 Aug 1975,ESP,835, 22 OCT 2023,788, Valencia
2622,Jose Luis ARENAS,01 Aug 1975,ESP,835, 15 JAN 2023,722, Valencia
2623,Cesare ZILIO,,ITA,835, 03 DEC 2023,881, Valencia
2623,Cesare ZILIO,,ITA,835, 08 OCT 2023,790, Chicago
2624,Henrik BJERRE,09 Sep 1989,DEN,835, 24 SEP 2023,880, Berlin
2624,Henrik BJERRE,09 Sep 1989,DEN,835, 14 MAY 2023,790, København
2625,Jeong-yun LEE,31 Oct 2003,KOR,835, 07 MAY 2023,808, Yecheon Stadium
2625,Jeong-yun LEE,31 Oct 2003,KOR,835, 06 MAY 2023,820, Yecheon Stadium
2625,Jeong-yun LEE,31 Oct 2003,KOR,835, 31 MAR 2023,766, Iksan Stadium
2625,Jeong-yun LEE,31 Oct 2003,KOR,835, 32:12.84 ,776, Iksan Stadium
2625,Jeong-yun LEE,31 Oct 2003,KOR,835, 19 MAR 2023,826, Seoul
2626,Noah BRAUTIGAM,08 May 1989,SWE,835, 23 SEP 2023,A, Lidingö - XC 30.0km
2626,Noah BRAUTIGAM,08 May 1989,SWE,835, 22 APR 2023,792, Stockholm
2627,Justin FURCICH,,USA,835, 08 OCT 2023,874, Chicago
2627,Justin FURCICH,,USA,835, 17 JUN 2023,797, Duluth
2628,Axel MENDER,27 Feb 2001,NOR,835, 29 SEP 2024,865, Berlin
2628,Axel MENDER,27 Feb 2001,NOR,835, 08 SEP 2024,806, Marienlyst Stadion
2628,Axel MENDER,27 Feb 2001,NOR,835, 32:45.80 ,734, Marienlyst Stadion
2629,Brandon WILLIAMS,,USA,835, 08 OCT 2023,814, Chicago
2629,Brandon WILLIAMS,,USA,835, 17 APR 2023,757, Boston
2629,Brandon WILLIAMS,,USA,835, 15 JAN 2023,812, Houston
2630,Driss EL HIMER,04 Apr 1974,FRA,834, 03 DEC 2023,913, Valencia
2631,Marius KELLER,1995,SUI,834, 29 OCT 2023,874, Frankfurt
2631,Marius KELLER,1995,SUI,834, 23 APR 2023,794, Wien
2631,Marius KELLER,1995,SUI,834, 02 APR 2023,782, Berlin
2631,Marius KELLER,1995,SUI,834, 05 MAR 2023,B, St. Maurice - XC 9.0km
2632,Maximilian LOHM ISBERG,19 Oct 1991,SWE,834, 03 DEC 2023,870, Valencia
2632,Maximilian LOHM ISBERG,19 Oct 1991,SWE,834, 24 SEP 2023,799, Berlin
2632,Maximilian LOHM ISBERG,19 Oct 1991,SWE,834, 03 JUN 2023,785, Stockholm
2633,Manuel HÜGLI,1994,SUI,834, 23 APR 2023,801, Zürich
2634,Daniel Oscar PENTA,02 Jul 1991,ARG,834, 29 OCT 2023,764, Rosario
2634,Daniel Oscar PENTA,02 Jul 1991,ARG,834, 03 OCT 2023,876, Pista de Atletismo Justo Román
2634,Daniel Oscar PENTA,02 Jul 1991,ARG,834, 16 SEP 2023,962, Estadio Municipal Jorge Newbery
2634,Daniel Oscar PENTA,02 Jul 1991,ARG,834, 25 JUN 2023,817, Rosario
2634,Daniel Oscar PENTA,02 Jul 1991,ARG,834, 19 MAY 2023,1004, Copiapó
2634,Daniel Oscar PENTA,02 Jul 1991,ARG,834, 12 MAY 2023,1014, Cef N°3 Hugo Mario La Nasa
2635,Dillon QUINTANA,,USA,834, 17 JUN 2023,818, Duluth
2635,Dillon QUINTANA,,USA,834, 07 MAY 2023,851, Vancouver
2636,Nikolay MAURIN,,RUS,834, 17 SEP 2023,821, Moskva
2636,Nikolay MAURIN,,RUS,834, 14 MAY 2023,848, Pushkin
2637,Jacob PLOCHER,,USA,834, 08 OCT 2023,842, Chicago
2637,Jacob PLOCHER,,USA,834, 17 APR 2023,827, Boston
2638,Stephen DINNEEN,12 Nov 1979,AUS,834, 24 SEP 2023,833, Berlin
2638,Stephen DINNEEN,12 Nov 1979,AUS,834, 01 JUL 2023,835, Southport
2639,Kristaps BĒRZIŅŠ,29 Jan 1992,LAT,833, 05 AUG 2023,758, Kuldiga
2639,Kristaps BĒRZIŅŠ,29 Jan 1992,LAT,833, 07 MAY 2023,878, Riga - Latvian Marathon Ch.
2640,Kais ADLI,25 Jul 1975,FRA,833, 24 SEP 2023,780, Montbéliard
2640,Kais ADLI,25 Jul 1975,FRA,833, 03 JUN 2023,813, Marsa Athletics Track
2640,Kais ADLI,25 Jul 1975,FRA,833, 21 MAY 2023,822, Stade L. Lagrange
2640,Kais ADLI,25 Jul 1975,FRA,833, 12 FEB 2023,813, Monaco
2640,Kais ADLI,25 Jul 1975,FRA,833, 08 JAN 2023,807, Nice
2641,Marcin SOSZKA,1983,POL,833, 08 OCT 2023,887, Chicago
2641,Marcin SOSZKA,1983,POL,833, 26 MAR 2023,778, Warszawa
2642,Issei KAWABATA,18 Feb 1996,JPN,833, 03 DEC 2023,881, Fukuoka
2642,Issei KAWABATA,18 Feb 1996,JPN,833, 26 FEB 2023,874, Osaka
2643,Sanchai NAMKHET,16 Dec 1989,THA,833, 03 DEC 2023,786, Bangkok
2643,Sanchai NAMKHET,16 Dec 1989,THA,833, 05 NOV 2023,880, Chon Buri
2643,Sanchai NAMKHET,16 Dec 1989,THA,833, 32:31.86 ,752, Chon Buri
2643,Sanchai NAMKHET,16 Dec 1989,THA,833, 06 MAY 2023,D, Morodok Techo National Stadium
2643,Sanchai NAMKHET,16 Dec 1989,THA,833, 21 JAN 2023,852, Buri Ram
2644,Zhuang WANG,22 Feb 1999,CHN,833, 16 APR 2023,789, Beijing
2645,Jordan DONNELLY,20 Sep 1987,GBR,833, 03 DEC 2023,874, Valencia
2645,Jordan DONNELLY,20 Sep 1987,GBR,833, 22 OCT 2023,788, Valencia
2645,Jordan DONNELLY,20 Sep 1987,GBR,833, 05 AUG 2023,809, Scotstoun Stadium
2645,Jordan DONNELLY,20 Sep 1987,GBR,833, 14 JUL 2023,803, Stadio Enzo Blasone
2645,Jordan DONNELLY,20 Sep 1987,GBR,833, 17 JUN 2023,678, LAZ Wien
2646,Yoshiki NAKAMURA,11 Jan 1995,JPN,833, 17 DEC 2023,874, Taipei City
2646,Yoshiki NAKAMURA,11 Jan 1995,JPN,833, 27 AUG 2023,792, Sapporo
2646,Yoshiki NAKAMURA,11 Jan 1995,JPN,833, 32:17.89 ,769, Sapporo
2647,Guillaume DUCASSE,07 May 1978,FRA,833, 03 DEC 2023,873, Valencia
2647,Guillaume DUCASSE,07 May 1978,FRA,833, 24 SEP 2023,794, Montbéliard
2648,David FRENCH,10 Jul 1994,USA,833, 03 DEC 2023,870, Sacramento
2649,Jordi ALSINA CASAS,24 Mar 1978,ESP,833, 31 DEC 2023,779, Barcelona
2649,Mattia TANARA,,ITA,833, 19 NOV 2023,865, Verona
2651,Vincent MINVIELLE,1994,FRA,833, 26 NOV 2023,861, La Rochelle
2651,Vincent MINVIELLE,1994,FRA,833, 05 MAR 2023,788, Paris
2652,Aleksey AKHTYAMOV,03 May 1989,RUS,833, 01 OCT 2023,853, Kazan
2652,Aleksey AKHTYAMOV,03 May 1989,RUS,833, 17 SEP 2023,813, Moskva
2653,Nicolas PARADIS,14 Mar 1975,CAN,833, 03 DEC 2023,851, Sacramento
2653,Nicolas PARADIS,14 Mar 1975,CAN,833, 28 MAY 2023,815, Ottawa
2654,Wessel VAN VEENEN,27 Oct 1995,NED,833, 19 NOV 2023,817, Nijmegen
2654,Wessel VAN VEENEN,27 Oct 1995,NED,833, 01 OCT 2023,758, Breda
2654,Wessel VAN VEENEN,27 Oct 1995,NED,833, 04 AUG 2023,893, Atletiekbaan Maarschalkerweerd
2654,Wessel VAN VEENEN,27 Oct 1995,NED,833, 26 FEB 2023,B, Nijverdal - XC 2.735km
2654,Wessel VAN VEENEN,27 Oct 1995,NED,833, 12 FEB 2023,924, Schoorl
2654,Kevin RETHORE,1992,FRA,833, 03 DEC 2023,845, Valencia
2654,Kevin RETHORE,1992,FRA,833, 22 OCT 2023,765, Cholet
2654,Kevin RETHORE,1992,FRA,833, 02 APR 2023,790, Paris
2656,Dennis VAN DELFT,1991,NED,833, 10 DEC 2023,823, Málaga
2657,Pierce GEOGHEGAN,,IRL,833, 15 OCT 2023,835, Amsterdam
2657,Pierce GEOGHEGAN,,IRL,833, 26 AUG 2023,B, Tullamore Harriers AC Stadium
2658,Rob SCOTT,1993,GBR,832, 29 SEP 2024,942, Berlin
2658,Rob SCOTT,1993,GBR,832, 01 SEP 2024,722, London - UK Half Marathon Championships
2659,Wouter SIMONS,1996,BEL,832, 22 APR 2023,742, Atletiekpiste
2659,Wouter SIMONS,1996,BEL,832, 16 APR 2023,775, Rotterdam
2659,Wouter SIMONS,1996,BEL,832, 12 MAR 2023,832, Gent - Belgian Half Marathon Ch.
2659,Wouter SIMONS,1996,BEL,832, 19 FEB 2023,802, Sevilla
2660,Christopher FAWCETT,,USA,832, 03 DEC 2023,880, Valencia
2660,Christopher FAWCETT,,USA,832, 17 APR 2023,784, Boston
2661,Damien LAGOUTTE,05 Dec 1984,FRA,832, 03 DEC 2023,874, Valencia
2661,Damien LAGOUTTE,05 Dec 1984,FRA,832, 22 OCT 2023,790, Valencia
2661,Damien LAGOUTTE,05 Dec 1984,FRA,832, 32:59.18 ,718, Valencia
2662,Pedro ESPINOSA PEREZ,09 Sep 1983,MEX,832, 26 NOV 2023,783, Puebla
2662,Pedro ESPINOSA PEREZ,09 Sep 1983,MEX,832, 05 NOV 2023,869, Guadalajara
2662,Pedro ESPINOSA PEREZ,09 Sep 1983,MEX,832, 03 SEP 2023,796, Guadalajara
2662,Pedro ESPINOSA PEREZ,09 Sep 1983,MEX,832, 16 JUL 2023,F, Ciudad de México
2662,Pedro ESPINOSA PEREZ,09 Sep 1983,MEX,832, 26 MAR 2023,784, Zapopán
2663,Matt GORE,27 Nov 1996,AUS,832, 02 JUL 2023,869, Gold Coast - Oceania Marathon Championships
2663,Matt GORE,27 Nov 1996,AUS,832, 07 MAY 2023,763, Sydney
2664,Marco CHESI,,SUI,832, 03 DEC 2023,867, Valencia
2664,Marco CHESI,,SUI,832, 16 APR 2023,797, Rotterdam
2665,Rafael SANTODOMINGO,,ESP,832, 03 DEC 2023,860, Valencia
2665,Rafael SANTODOMINGO,,ESP,832, 23 APR 2023,805, Madrid
2665,Rafael SANTODOMINGO,,ESP,832, 26 MAR 2023,775, Madrid
2665,Juan BELMONTE,,ESP,832, 18 FEB 2024,860, Sevilla
2665,Juan BELMONTE,,ESP,832, 21 JAN 2024,805, Santa Pola
2667,Benoit BRANS,,BEL,832, 29 OCT 2023,808, Frankfurt
2668,Jorge SANTA-CRUZ,20 Jul 1989,POR,832, 05 NOV 2023,813, Porto
2668,Jorge SANTA-CRUZ,20 Jul 1989,POR,832, 15 OCT 2023,844, Vila Nova de Famalicão
2668,Jorge SANTA-CRUZ,20 Jul 1989,POR,832, 17 SEP 2023,851, Porto
2668,Jorge SANTA-CRUZ,20 Jul 1989,POR,832, 09 JUL 2023,799, Estádio José Vieira de Carvalho
2669,Philip KIPROP,,KEN,832, 18 NOV 2023,B, Xichang
2669,Philip KIPROP,,KEN,832, 30 APR 2023,815, Yichang
2669,Philip KIPROP,,KEN,832, 22 APR 2023,849, Qingdao
2670,Haritz AROCENA,,ESP,832, 03 DEC 2023,844, Valencia
2671,Lenny BAUMANN,,USA,832, 15 APR 2024,809, Boston
2672,Matt GUNTHER,16 Oct 1993,AUS,832, 15 OCT 2023,830, Cricket Ground
2673,Campbell ROSS,,USA,832, 24 SEP 2023,834, Berlin
2673,Campbell ROSS,,USA,832, 17 JUN 2023,771, Duluth
2673,Campbell ROSS,,USA,832, 02 APR 2023,877, Duluth
2673,Campbell ROSS,,USA,832, 25 MAR 2023,817, Duluth
2673,Campbell ROSS,,USA,832, 19 FEB 2023,839, Sevilla
2674,James DORAN,24 Feb 1983,IRL,831, 03 DEC 2023,894, Valencia
2674,James DORAN,24 Feb 1983,IRL,831, 27 AUG 2023,768, Larne
2674,James DORAN,24 Feb 1983,IRL,831, 23 JUL 2023,781, Phoenix Park
2675,Andrew CAREY,,GBR,831, 24 SEP 2023,884, Warszawa
2676,Shirong LI,,CHN,831, 29 OCT 2023,787, Beijing
2677,David LENTZ,1991,LUX,831, 05 NOV 2023,793, New York
2677,David LENTZ,1991,LUX,831, 01 OCT 2023,779, Köln
2678,Brian REIS,03 Mar 1989,USA,831, 03 DEC 2023,868, Sacramento
2678,Brian REIS,03 Mar 1989,USA,831, 05 NOV 2023,795, New York
2678,Brian REIS,03 Mar 1989,USA,831, 05 MAR 2023,925, Tokyo
2679,Conor GALLAGHER,10 Oct 1994,GBR,831, 22 SEP 2024,867, Belfast
2679,Conor GALLAGHER,10 Oct 1994,GBR,831, 25 AUG 2024,816, Larne
2679,Conor GALLAGHER,10 Oct 1994,GBR,831, 05 MAY 2024,796, Belfast
2680,Michael TEREKHOV,,USA,831, 29 SEP 2024,862, Berlin
2680,Michael TEREKHOV,,USA,831, 15 APR 2024,801, Boston
2681,Marco PADOAN,,ITA,831, 19 NOV 2023,856, Verona
2681,Marco PADOAN,,ITA,831, 01 OCT 2023,787, Trento
2681,Marco PADOAN,,ITA,831, 26 MAR 2023,800, Reggio Emilia
2682,Okuda KAZUSHI,06 Oct 1988,JPN,831, 03 DEC 2023,807, Fukuoka
2682,Okuda KAZUSHI,06 Oct 1988,JPN,831, 26 FEB 2023,850, Osaka
2683,Baolun ZHAO,12 Dec 1986,CHN,831, 29 OCT 2023,810, Beijing
2683,Yusuke SHIMOOKA,,JPN,831, 03 DEC 2023,810, Hofu
2683,Aurélien TORTET,1992,CAN,831, 24 SEP 2023,853, Berlin
2686,Timothe LAMBERT,1995,FRA,831, 03 DEC 2023,811, Valencia
2686,Timothe LAMBERT,1995,FRA,831, 24 SEP 2023,801, Montbéliard
2686,Timothe LAMBERT,1995,FRA,831, 28 JUN 2023,842, Stade M. Chevalier
2686,Timothe LAMBERT,1995,FRA,831, 02 APR 2023,792, Paris
2687,Liang WENXUE,15 Nov 1989,CHN,831, 31 DEC 2023,768, Shenzhen
2687,Liang WENXUE,15 Nov 1989,CHN,831, 10 DEC 2023,817, Guangzhou
2687,Liang WENXUE,15 Nov 1989,CHN,831, 03 DEC 2023,B, Nanning
2687,Liang WENXUE,15 Nov 1989,CHN,831, 29 OCT 2023,846, Chengdu
2687,Liang WENXUE,15 Nov 1989,CHN,831, 26 MAR 2023,762, Guilin
2688,Patrick LEHOUX-GAGNON,1992,CAN,831, 05 MAY 2024,819, Genève
2688,Patrick LEHOUX-GAGNON,1992,CAN,831, 18 FEB 2024,843, Sevilla
2689,Shun KIMURA,15 Jan 1998,JPN,831, 03 DEC 2023,842, Hofu
2689,Shun KIMURA,15 Jan 1998,JPN,831, 30:52.81 ,881, Hofu
2689,Shun KIMURA,15 Jan 1998,JPN,831, DNF ,F, Hofu
2689,Shun KIMURA,15 Jan 1998,JPN,831, 20 MAY 2023,828, Municipal Stadium
2689,Shun KIMURA,15 Jan 1998,JPN,831, 31:11.66 ,856, Municipal Stadium
2689,Shun KIMURA,15 Jan 1998,JPN,831, 26 FEB 2023,B, Uminonakamichi Seaside Park Cross Country Course
2689,Shun KIMURA,15 Jan 1998,JPN,831, 12 FEB 2023,F, Ishin Me-Life Stadium
2690,Norimoto NISHIZAWA,26 Oct 1976,JPN,831, 23 APR 2023,823, Nagano
2691,Alexandre DAZARD,1998,FRA,831, 07 APR 2024,834, Paris
2691,Alexandre DAZARD,1998,FRA,831, 03 MAR 2024,829, Paris
2692,Ryan WOJDYLA,,USA,830, 08 OCT 2023,904, Chicago
2692,Ryan WOJDYLA,,USA,830, 17 APR 2023,756, Boston
2693,Adria JIMENEZ,,ESP,830, 03 DEC 2023,893, Valencia
2693,Adria JIMENEZ,,ESP,830, 22 OCT 2023,767, Valencia
2693,Adria JIMENEZ,,ESP,830, 19 FEB 2023,878, Sevilla
2694,Yui TOYAMA,14 May 1999,JPN,830, 25 FEB 2024,772, Osaka
2694,Yui TOYAMA,14 May 1999,JPN,830, 04 FEB 2024,889, Marugame
2695,Thibaud VINCENT,,FRA,830, 03 DEC 2023,889, Valencia
2696,Ambroise UWIRAGIYE,31 Dec 1980,RWA,830, 24 SEP 2023,884, Berlin
2696,Ambroise UWIRAGIYE,31 Dec 1980,RWA,830, 17 SEP 2023,786, Zaandam
2697,Aidan BANFIELD,,GBR,830, 08 OCT 2023,781, Chicago
2698,Nick ROSS,20 Oct 1988,USA,830, 03 DEC 2023,788, Sacramento
2698,Nick ROSS,20 Oct 1988,USA,830, 17 JUN 2023,873, Duluth
2699,Nikki JOHNSTONE,14 Jan 1984,GBR,830, 15 OCT 2023,763, Schloss Charlottenburg
2699,Nikki JOHNSTONE,14 Jan 1984,GBR,830, 24 SEP 2023,792, Berlin
2699,Nikki JOHNSTONE,14 Jan 1984,GBR,830, 02 APR 2023,830, Berlin
2699,Nikki JOHNSTONE,14 Jan 1984,GBR,830, 26 MAR 2023,781, Freiburg
2700,James MACDONALD,22 Jul 1980,GBR,830, 29 OCT 2023,866, Frankfurt
2700,James MACDONALD,22 Jul 1980,GBR,830, 17 APR 2023,795, Boston
2701,John JUDGE,24 Feb 1997,USA,830, 14 OCT 2023,864, Valley Cottage
2701,John JUDGE,24 Feb 1997,USA,830, 17 JUN 2023,797, Duluth
2702,Takashi NAKATA,23 Oct 1979,JPN,830, 03 NOV 2023,849, Edogawa Stadium
2702,Takashi NAKATA,23 Oct 1979,JPN,830, 23 APR 2023,792, Gifu
2703,Patrick BRUCE,25 Feb 1998,USA,830, 03 DEC 2023,855, Sacramento
2703,Patrick BRUCE,25 Feb 1998,USA,830, 17 APR 2023,805, Boston
2704,Odd ENGESAETER,,NOR,830, 16 SEP 2023,847, Oslo
2705,Valdison DAS NEVES SILVA,13 Jul 1990,BRA,830, 20 AUG 2023,844, Rio de Janeiro
2705,Valdison DAS NEVES SILVA,13 Jul 1990,BRA,830, 04 JUN 2023,F, Porto Alegre
2706,Dimitri LÜTHI,1989,SUI,830, 15 APR 2024,838, Boston
2706,Dimitri LÜTHI,1989,SUI,830, 17 MAR 2024,823, Oberriet
2706,Dimitri LÜTHI,1989,SUI,830, 03 MAR 2024,800, Stade municipal de Payerne
2707,Russell DESSAIX-CHIN,24 May 1978,AUS,830, 17 SEP 2023,830, presented by Asics
2707,Russell DESSAIX-CHIN,24 May 1978,AUS,830, 26 AUG 2023,B, Stromlo Forest Park
2707,Russell DESSAIX-CHIN,24 May 1978,AUS,830, 01 JUL 2023,830, Southport
2707,Russell DESSAIX-CHIN,24 May 1978,AUS,830, 11 JUN 2023,835, Riverbend Park
2708,Mohcine ZAYTOUNI,01 Jan 1994,MAR,829, 03 DEC 2023,754, Sacramento
2708,Mohcine ZAYTOUNI,01 Jan 1994,MAR,829, 14 MAY 2023,905, København
2709,Okada TOSHIYA,,JPN,829, 19 NOV 2023,874, Kobe
2709,Okada TOSHIYA,,JPN,829, 23 APR 2023,784, Nagano
2709,Okada TOSHIYA,,JPN,829, 23 APR 2023,784, Nagano
2709,Okada TOSHIYA,,JPN,829, 19 MAR 2023,857, Tokushima
2710,Jonathan NEVILLE,,GBR,829, 08 OCT 2023,787, Chicago
2711,Masami ISHIKAWA,25 Jun 1979,JPN,829, 08 OCT 2023,792, Chicago
2712,Charlton DEBONO,11 Aug 1984,MLT,829, 10 DEC 2023,GL, Laeken Park
2712,Charlton DEBONO,11 Aug 1984,MLT,829, 03 DEC 2023,867, Valencia
2712,Charlton DEBONO,11 Aug 1984,MLT,829, 35:27.49 ,547, Valencia
2712,Charlton DEBONO,11 Aug 1984,MLT,829, 23 APR 2023,760, Padova
